City,Latitude,Longitude,State,Zip_Prefix
belo campo,-15.038867068690836,-41.260358788969555,BA,45160
belo horizonte,-20.011326873407846,-44.01888537725837,MG,30451
belo horizonte,-20.009416819320187,-44.039251666108854,MG,30666
belo horizonte,-20.00937843130018,-44.0342336888741,MG,30664
belo horizonte,-20.009132643632054,-44.029839965173935,MG,30668
belo horizonte,-20.008291348866134,-44.0040272267586,MG,30628
belo horizonte,-20.00554148626576,-44.01389665445209,MG,30626
belo horizonte,-20.005482037480448,-44.01852633166945,MG,31370
belo horizonte,-20.005392719401,-44.02125420231988,MG,30670
belo horizonte,-19.99903203442203,-44.000517650989636,MG,30624
belo horizonte,-19.996132002221696,-44.033212560649744,MG,30686
belo horizonte,-19.99530057591318,-43.96543327837731,MG,30390
belo horizonte,-19.994171239511868,-44.02121935873389,MG,30627
belo horizonte,-19.992687872612336,-44.01955292353855,MG,30644
belo horizonte,-19.989975007213353,-44.03951266042471,MG,30662
belo horizonte,-19.98729548014893,-43.989835332910204,MG,30622
belo horizonte,-19.98399904758839,-44.0325732470056,MG,30660
belo horizonte,-19.981843055786786,-44.056511561047486,MG,30692
belo horizonte,-19.981628162906194,-44.01207688856828,MG,30642
belo horizonte,-19.979845234819173,-44.05782186225846,MG,30690
belo horizonte,-19.977266817935217,-44.030220762565605,MG,30640
belo horizonte,-19.97683947121829,-44.00208279362338,MG,30620
belo horizonte,-19.97308321204341,-43.993915281435726,MG,30610
belo horizonte,-19.972561368313173,-43.96531782252284,MG,30493
belo horizonte,-19.970675379040948,-43.94943265763813,MG,30360
belo horizonte,-19.97007559893824,-43.979595275607345,MG,30575
belo horizonte,-19.969885948381293,-43.94239902888209,MG,30328
belo horizonte,-19.96962458174156,-43.967921871371594,MG,30492
belo horizonte,-19.969375402909787,-43.962869692542206,MG,30455
belo horizonte,-19.962974368024707,-43.99519656174626,MG,30540
belo horizonte,-19.959546102948956,-43.93549305303234,MG,30320
belo horizonte,-19.959420896159056,-43.99403431465482,MG,30590
belo horizonte,-19.958089201771624,-43.975531172918195,MG,30570
belo horizonte,-19.95806146849216,-43.98571701122408,MG,30580
belo horizonte,-19.95661690748416,-43.968436347881045,MG,30494
belo horizonte,-19.95455748237063,-43.93409969455826,MG,30315
belo horizonte,-19.954340570633057,-43.98677951762936,MG,30516
belo horizonte,-19.952915133504494,-43.99165170275258,MG,30514
belo horizonte,-19.952782449622042,-43.97732281888751,MG,30555
belo horizonte,-19.952132196972926,-44.00444799822404,MG,30518
belo horizonte,-19.951509363033047,-43.97489996240398,MG,30490
belo horizonte,-19.950113421576656,-43.95583838718328,MG,30380
belo horizonte,-19.949190339431063,-43.91703689993658,MG,30210
belo horizonte,-19.947131521899543,-43.920072533294665,MG,30335
belo horizonte,-19.946082656673784,-43.96674583291018,MG,30431
belo horizonte,-19.945381432136905,-44.00017368261305,MG,30512
belo horizonte,-19.944623503750908,-43.945072637803655,MG,30350
belo horizonte,-19.943549465173945,-44.00578954120269,MG,30532
belo horizonte,-19.94290708159733,-44.020034873997325,MG,30520
belo horizonte,-19.94278839439665,-43.96769813434123,MG,30460
belo horizonte,-19.942447820416714,-43.91448426755726,MG,30220
belo horizonte,-19.941422270327216,-43.932338543308816,MG,30310
belo horizonte,-19.941373330284467,-43.93759243297362,MG,30330
belo horizonte,-19.939769999999996,-43.97883525,MG,30550
belo horizonte,-19.939745074383975,-43.992697343181966,MG,31845
belo horizonte,-19.939705074785014,-43.90862671564922,MG,30230
belo horizonte,-19.939688821541896,-43.97533764669048,MG,30421
belo horizonte,-19.938406212043407,-43.937022068844044,MG,30130
belo horizonte,-19.937796863437082,-43.93511809270582,MG,30112
belo horizonte,-19.936532525390998,-43.992319064400654,MG,30510
belo horizonte,-19.93647134886613,-43.92639691534425,MG,30140
belo horizonte,-19.935201059120523,-43.9567957307693,MG,30441
belo horizonte,-19.934471144303664,-43.90885305958581,MG,30250
belo horizonte,-19.934404971983273,-43.95139830183506,MG,30110
belo horizonte,-19.934353008166628,-43.91592032217033,MG,31742
belo horizonte,-19.934072905909183,-44.01298733458364,MG,30525
belo horizonte,-19.933314443793655,-43.961662371371595,MG,30430
belo horizonte,-19.929144876767285,-43.9681325405102,MG,30410
belo horizonte,-19.928905082982308,-43.99811505412885,MG,30530
belo horizonte,-19.927392653067116,-43.9792690649489,MG,30480
belo horizonte,-19.926231569248074,-43.93779291672924,MG,30166
belo horizonte,-19.926176657510517,-43.9900225881182,MG,30535
belo horizonte,-19.926141851520523,-43.93684827200066,MG,30180
belo horizonte,-19.92468463835193,-43.90432264946042,MG,30270
belo horizonte,-19.92449229586244,-43.947039608806,MG,30170
belo horizonte,-19.92439678489817,-43.911675811414355,MG,30260
belo horizonte,-19.92416706994057,-43.91647950666509,MG,30240
belo horizonte,-19.92399927615559,-43.944359752697856,MG,30171
belo horizonte,-19.92398883986376,-43.93570612505038,MG,30001
belo horizonte,-19.92214631334759,-43.92783530223908,MG,30150
belo horizonte,-19.92159682447856,-43.95817411951201,MG,30411
belo horizonte,-19.921360484044065,-43.93920564986445,MG,30160
belo horizonte,-19.921126734952896,-43.94119674937962,MG,30190
belo horizonte,-19.9198825037509,-43.980462754371274,MG,30420
belo horizonte,-19.91957605329214,-43.87949678296492,MG,30290
belo horizonte,-19.91953334886612,-43.93684688980902,MG,30120
belo horizonte,-19.918383328611025,-44.02052053981771,MG,30865
belo horizonte,-19.91802549653755,-43.976132528449426,MG,30720
belo horizonte,-19.917625059698125,-43.91323566831868,MG,31010
belo horizonte,-19.91690663641869,-44.00258750903103,MG,30850
belo horizonte,-19.91627671106245,-43.9842988447112,MG,30730
belo horizonte,-19.91624655709342,-43.936233640966364,MG,30111
belo horizonte,-19.91536512294426,-43.89890719539499,MG,30285
belo horizonte,-19.913521316405998,-43.95735564265109,MG,30710
belo horizonte,-19.91222323130401,-43.87804546638037,MG,30295
belo horizonte,-19.911644308904183,-43.97292042423106,MG,30770
belo horizonte,-19.91108456454373,-43.903701517626295,MG,30280
belo horizonte,-19.9094872739339,-43.9275164141035,MG,31015
belo horizonte,-19.9085515567546,-43.99610515805876,MG,30820
belo horizonte,-19.908098215774526,-43.961817731515346,MG,30760
belo horizonte,-19.90805786539898,-43.883818025390994,MG,30186
belo horizonte,-19.90767006939231,-44.00748306939231,MG,30870
belo horizonte,-19.907149023469895,-43.95579553683124,MG,31210
belo horizonte,-19.907108245080448,-43.91966546502971,MG,31030
belo horizonte,-19.906563059120522,-44.01012226923069,MG,30860
belo horizonte,-19.905684443245395,-44.02139865113387,MG,30880
belo horizonte,-19.90514649708581,-43.95631225047614,MG,31230
belo horizonte,-19.904877000000003,-43.88928525000001,MG,30286
belo horizonte,-19.902939296150898,-43.988673262709824,MG,30810
belo horizonte,-19.901795667782295,-44.00424794061967,MG,30830
belo horizonte,-19.901155379681473,-43.918429127127865,MG,30035
belo horizonte,-19.901055813491816,-43.97429969302907,MG,30775
belo horizonte,-19.90048618619375,-43.985055952458026,MG,30672
belo horizonte,-19.900238441628133,-43.903489639426446,MG,31050
belo horizonte,-19.89963465113387,-44.00239920122336,MG,31820
belo horizonte,-19.899120540942892,-43.9404121305903,MG,31110
belo horizonte,-19.89792339494492,-44.01900337330481,MG,30881
belo horizonte,-19.897675641051563,-43.92073141014801,MG,31035
belo horizonte,-19.89411305190717,-43.909105945322864,MG,31060
belo horizonte,-19.89371385706044,-43.95763641257429,MG,31235
belo horizonte,-19.893286707744238,-43.97195292532757,MG,30750
belo horizonte,-19.892338512349244,-43.9326199797449,MG,31140
belo horizonte,-19.891079580904844,-43.99423022788376,MG,30840
belo horizonte,-19.8888197529863,-43.96214189731085,MG,31250
belo horizonte,-19.887380574792502,-43.896612439171356,MG,31070
belo horizonte,-19.885757867332217,-43.90770410407414,MG,31080
belo horizonte,-19.885618959201338,-43.93859494364943,MG,31130
belo horizonte,-19.885567704137554,-44.008161967799666,MG,30882
belo horizonte,-19.8824409955566,-43.92902237968148,MG,31160
belo horizonte,-19.881438098245752,-43.91679121149515,MG,31170
belo horizonte,-19.88015521510183,-43.983967876911514,MG,31320
belo horizonte,-19.87964344047544,-44.003708868313176,MG,31330
belo horizonte,-19.878513898894187,-43.95694702879617,MG,31255
belo horizonte,-19.8780710718738,-43.91303661434592,MG,31920
belo horizonte,-19.875867454065443,-43.98278199806675,MG,31310
belo horizonte,-19.87553457706714,-43.94176194140331,MG,31150
belo horizonte,-19.874688003058424,-44.008176504991646,MG,31360
belo horizonte,-19.872731168474775,-43.944876780599,MG,31155
belo horizonte,-19.867166072180634,-43.93513434043602,MG,31260
belo horizonte,-19.865544862340563,-43.920528432425364,MG,31910
belo horizonte,-19.86247705744709,-43.89710791840267,MG,31950
belo horizonte,-19.862088971151767,-44.016051412547625,MG,30855
belo horizonte,-19.86128531082074,-43.92610114361865,MG,31814
belo horizonte,-19.860862945871137,-43.90399598779497,MG,31960
belo horizonte,-19.8566927082925,-43.9760083297362,MG,31275
belo horizonte,-19.855790507905848,-43.91751730515326,MG,31980
belo horizonte,-19.855643489872442,-44.010183594494826,MG,31365
belo horizonte,-19.854629140717858,-43.910470749379634,MG,31985
belo horizonte,-19.854219023030836,-43.88230614036896,MG,31970
belo horizonte,-19.854201939494487,-43.892061983207356,MG,31990
belo horizonte,-19.85389462003007,-43.927915814184296,MG,31810
belo horizonte,-19.853036275895796,-43.95277064446877,MG,31270
belo horizonte,-19.852842312440682,-43.987519659943985,MG,31340
belo horizonte,-19.850547566714166,-43.90399965691794,MG,31930
belo horizonte,-19.850249881210686,-43.931655733827725,MG,31812
belo horizonte,-19.849586867474528,-43.88560434538695,MG,31975
belo horizonte,-19.8474651033948,-43.94897700565801,MG,31741
belo horizonte,-19.84506185844542,-43.984663464481436,MG,31555
belo horizonte,-19.843708202868147,-43.95899630890419,MG,31710
belo horizonte,-19.842759000000004,-43.892979749999995,MG,31995
belo horizonte,-19.841515899532542,-43.97289771550586,MG,31560
belo horizonte,-19.840168078827364,-43.92329932223438,MG,31842
belo horizonte,-19.839820483495803,-43.94487473757863,MG,31725
belo horizonte,-19.839647074383972,-43.904385156818016,MG,31870
belo horizonte,-19.839594362484796,-43.93112738467313,MG,31840
belo horizonte,-19.83940669386577,-43.91243130446079,MG,31846
belo horizonte,-19.8379260903476,-44.00705499636726,MG,31545
belo horizonte,-19.836890499647936,-43.91622823669364,MG,31844
belo horizonte,-19.835976771308168,-43.99160833181368,MG,31550
belo horizonte,-19.835002236741914,-43.93259517499566,MG,31765
belo horizonte,-19.83325664556529,-43.987256758814674,MG,31540
belo horizonte,-19.831335297795675,-43.93883900083673,MG,31760
belo horizonte,-19.831098006665105,-43.94652358104908,MG,31730
belo horizonte,-19.830921338882806,-43.963581227855116,MG,31565
belo horizonte,-19.830870523457747,-43.86722635665641,MG,31998
belo horizonte,-19.828081277829032,-43.958743936580305,MG,31720
belo horizonte,-19.823465999999947,-44.00251549999996,MG,31585
belo horizonte,-19.82150921426511,-43.96683064016958,MG,31515
belo horizonte,-19.821438953372944,-43.97517235261704,MG,31525
belo horizonte,-19.82037054203942,-43.98181463543774,MG,31530
belo horizonte,-19.81661762585845,-43.99762518359399,MG,31580
belo horizonte,-19.815697665012323,-43.9753305807606,MG,31520
belo horizonte,-19.815080122684456,-43.97707954524207,MG,31535
belo horizonte,-19.814615571181314,-43.89422217248548,MG,31872
belo horizonte,-19.814058880373956,-43.95821615251886,MG,31610
belo horizonte,-19.811501979456438,-43.94314334776961,MG,31744
belo horizonte,-19.811416212591674,-43.968963237030366,MG,31510
belo horizonte,-19.81011863229108,-43.98472732006267,MG,31570
belo horizonte,-19.809042328611024,-43.99006964195861,MG,31573
belo horizonte,-19.809040500000002,-43.932006,MG,31746
belo horizonte,-19.80791248819901,-44.000379712735885,MG,31578
belo horizonte,-19.80786198695825,-43.99392319178832,MG,31575
belo horizonte,-19.805269515955935,-43.94067925910314,MG,31785
belo horizonte,-19.804987561746263,-43.96923453136361,MG,31620
belo horizonte,-19.803895418806704,-43.962298019158574,MG,31615
belo horizonte,-19.802646503462444,-43.98568230391251,MG,31660
belo horizonte,-19.80178846378896,-43.99604119900167,MG,31680
belo horizonte,-19.79768909694483,-43.93419895512006,MG,31748
belo horizonte,-19.795419,-43.970944499999995,MG,31640
belo horizonte,-19.795012207888462,-43.947082247013704,MG,31749
belo horizonte,-19.794375502914193,-43.95435377601137,MG,31630
belo horizonte,-19.793884069826863,-43.98970412264471,MG,31655
belo horizonte,-19.791956556206337,-43.96789901096426,MG,31650
belo horizonte,-19.789130797939904,-43.975797925067766,MG,31652
belo horizonte,-18.991910364209996,-49.45067631754277,MG,30108
belo jardim,-21.494080589801413,-56.154587071454486,PE,55156
belo jardim,-8.340702339483235,-36.440920773949976,PE,55152
belo jardim,-8.340013009126809,-36.412633901983114,PE,55158
belo jardim,-8.334178541550896,-36.41801291601426,PE,55157
belo jardim,-8.333420558391284,-36.43209793129962,PE,55153
belo jardim,-8.33329511889542,-36.419798589507586,PE,55150
belo jardim,-8.332222335704854,-36.420879695757876,PE,55155
belo jardim,-8.331587677804986,-36.41667494472954,PE,55154
belo oriente,-19.31444373865911,-42.505932857865226,MG,35195
belo vale,-20.41043473207754,-44.029818777976104,MG,35473
belterra,-3.054206999999945,-54.92628799999996,PA,68143
beneditinos,-5.4508768077155,-42.36596270069368,PI,64380
benedito leite,-7.220023546986817,-44.55558919863966,MA,65885
benedito novo,-26.775134152676948,-49.41645386388922,SC,89124
benevides,-1.3651071444563339,-48.26293309908216,PA,68795
benfica,-20.90514878251563,-51.36969582554069,PA,68797
benjamin constant,-4.380744674028478,-70.02576357011712,AM,69630
benjamin constant do sul,-27.51627086664598,-52.59359645408371,RS,99650
bento de abreu,-21.270726224626273,-50.81072235725438,SP,16790
bento fernandes,-5.6903164211774175,-35.820092861782804,RN,59555
bento goncalves,-29.190008917676018,-51.508061430403025,RS,95702
bento goncalves,-29.169048413296615,-51.52189899460921,RS,95700
bento goncalves,-29.16576741199998,-51.526139927999964,RS,95701
bento goncalves,-29.159003201842474,-51.49977005197258,RS,95705
bento goncalves,-29.15864514218251,-51.52659827102689,RS,95707
bento goncalves,-29.13984815798745,-51.514149862518416,RS,95708
bento goncalves,-29.12272547332157,-51.54158370633298,RS,95709
bento gonçalves,-29.16026705184501,-51.50783498069227,RS,95703
bento gonçalves,-29.15662251644065,-51.49044835645681,RS,95706
bentopolis,-22.931088894920023,-51.71435484802929,PR,86625
bentópolis de minas,-16.374894438486837,-45.01540335193893,MG,39325
bequimao,-2.452665641160311,-44.78653949510694,MA,65248
berilo,-16.94776404859762,-42.46079931170521,MG,39640
berizal,-15.609681816705162,-41.737729091647424,MG,39555
bernardino batista,-6.452327552235269,-38.55088439115352,PB,58922
bernardino de campos,-23.014915897666842,-49.47322146026575,SP,18960
bernardo do mearim,-4.632319647838805,-44.76334037319899,MA,65723
bernardo sayão,-7.8825406156468,-48.89373139947872,TO,77755
bertioga,-23.828340100753532,-46.1430173832652,SP,11250
bertolinia,-7.6415814797654145,-43.95393890334598,PI,64870
bertopolis,-17.058446638634734,-40.57122525899156,MG,39875
betânia,-8.272787199584407,-38.03476206328157,PE,56670
betania do piaui,-8.14493320362046,-40.79711684564107,PI,64753
betim,-20.02886799961171,-44.23063506625479,MG,32641
betim,-20.027613975524485,-44.23602350815929,MG,32639
betim,-20.020645204830043,-44.22390430460502,MG,32642
betim,-20.01007864049963,-44.250304411796044,MG,32634
betim,-20.006567559813018,-44.22586658174156,MG,32635
betim,-20.005903833198648,-44.1727562463212,MG,32657
betim,-19.998928435195317,-44.13491787261235,MG,32659
betim,-19.984264616711847,-44.151756359974634,MG,32661
betim,-19.98237950276133,-44.197375979927706,MG,32649
betim,-19.981131087425712,-44.14232395628713,MG,32668
betim,-19.980614388568277,-44.202799681516524,MG,32600
betim,-19.978880144324535,-44.18726096142304,MG,32656
betim,-19.971795701248304,-44.141152598769615,MG,32665
betim,-19.96971402637195,-44.17558669386577,MG,32553
betim,-19.96723491194755,-44.17741779771462,MG,32655
betim,-19.96359936052289,-44.20588561241267,MG,32603
betim,-19.962473689422374,-44.13869753788447,MG,32667
betim,-19.959213523868858,-44.12861350067101,MG,32669
betim,-19.95866259017359,-44.19878943272789,MG,32604
betim,-19.95576060061168,-44.204698780743215,MG,32630
betim,-19.955479388502834,-44.11974122002642,MG,32610
betim,-19.952270727960066,-44.143022839420965,MG,32662
betim,-19.951835605603343,-44.10432771135092,MG,32684
betim,-19.951150641340206,-44.23720340828077,MG,32625
betim,-19.950819432973613,-44.18301572745107,MG,32654
betim,-19.95067364086209,-44.112527014715184,MG,32664
betim,-19.95051350597261,-44.14049886871721,MG,32676
betim,-19.949632353593806,-44.10076629148527,MG,32685
betim,-19.949369709965932,-44.17973172245941,MG,32652
betim,-19.948890716847014,-44.161206386229,MG,32660
betim,-19.94861206494891,-44.162520470021384,MG,32670
betim,-19.948398852068774,-44.11638429586245,MG,32681
betim,-19.947786333645723,-44.179283308405566,MG,32602
betim,-19.94702512101102,-44.27053916570481,MG,32628
betim,-19.946733719044257,-44.19643218731619,MG,32640
betim,-19.946324896129045,-44.11322099973989,MG,32671
betim,-19.945696526227707,-44.204479994171614,MG,32606
