Sum of freight_value,order_id,Sum of order_item_id,Sum of price,product_id,seller_id,Year,Quarter,Month,Day,Total_Item_Value
16.35,1500d5e4b3cb0312a231c2d9bd30d8f3,1,84.99,4c2394abfbac7ff59ec7a420918562fa,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 4,December,7,68.64
21.02,1500f1a091b64e1e36d67b8622031e93,1,75,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2017,Qtr 4,December,12,53.98
25.95,1500f59278b33472734cddd11039033f,1,158.99,0c80d4d910506b4e1db996ff1fa5c658,391fc6631aebcf3004804e51b40bcf1e,2018,Qtr 1,January,22,133.04
28.5,15010af27d8cf1619efb2867f47ebc51,3,184.2,568e52d4c670b4d5130bae2dbf211c40,8581055ce74af1daba164fdbd55a40de,2018,Qtr 1,February,26,77.85
16.74,1501377ae464c309dd74f2ec71daf9b5,1,69.99,f264c1d9b20b5e4a340254d0405e613b,7a67c85e85bb2ce8582c35f2203ad736,2017,Qtr 3,July,20,53.25
63.25,150161e8b962f031342e9bdf81e414b5,1,359,12fe5f63ed2e43c806260b2476886351,21e83881401b92b49fb09a16d3852291,2017,Qtr 4,October,5,295.75
28.16,150195a0ae1d6d4d5727ff6054fa709e,1,169,8b27cbcf8e5472830ab6ec2bd7a6b867,33a17d60c64393351ebf1ef860f4e0f2,2018,Qtr 3,July,6,140.84
14.8,1501eaa2540a52164308d1dc061f89e0,1,89.9,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017,Qtr 2,April,26,75.1
11.73,15040f094b4f4a45a4d885dd036842af,1,49.9,905a4d693124aa4be9299d68ee7ebd91,3be634553519fb6536a03e1358e9fdc7,2017,Qtr 3,September,27,38.17
73.42,15044169648e6a6e9b1ffe21405b6391,3,299.88,b114bf337c0626166abe574eee9e3f32,7c67e1448b00f6e969d365cea6b010ab,2017,Qtr 4,December,15,113.23
15.1,15054f27c8947786f3ca73a3b74f33ad,1,39.9,9ac3471b9357338ea8054108a00389e3,0afccdb8a34ee5c79f7c06faf2b4d56e,2017,Qtr 3,September,4,24.8
16.77,1505c4fa89e5901e17d66f5653cfcc82,1,70.84,cb1c66d42de1ca828b60cf0514bfba5d,093805f8f2aeb63881444571e1f48f30,2017,Qtr 4,November,22,54.07
14.32,1508d47584249ae1045eb47cf1653ded,1,83.9,aede48631330269f65a8d680de491657,dbc22125167c298ef99da25668e1011f,2017,Qtr 4,October,25,69.58
13.71,150a2a0e81d701cf7dac37b86e5235b0,1,39.9,07a949f27854f64558f8babcfec441cc,da8622b14eb17ae2831f4ac5b9dab84a,2018,Qtr 2,May,2,26.19
13.48,150b0776d65cc88c98cb4d10d0bc27b3,1,65.9,642247ccf62585635cefa1bf09f59b94,d2374cbcbb3ca4ab1086534108cc3ab7,2017,Qtr 3,July,27,52.42
26.09,150bd08f76b01b51e649a5474be78cf2,1,228,66a9f2ae5f95525f72f964819b0ea84c,744dac408745240a2c2528fb1b6028f3,2017,Qtr 2,May,3,201.91
16.07,150d0b8f9129df81f8190e24c9254477,1,89.9,f7e0fa615b386bc9a8b9eb52bc1fff76,87142160b41353c4e5fca2360caf6f92,2017,Qtr 2,May,17,73.83
14.23,150d57489c190648d7496031f9d449d3,1,69,34d6306314a47fe15c1efdbc23302020,229c3efbfb0ea2058de4ccdfbc3d784a,2017,Qtr 3,August,8,54.77
13,150da40a26382d8954208e5bd858c285,1,79.9,89b121bee266dcd25688a1ba72eefb61,2eb70248d66e0e3ef83659f71b244378,2018,Qtr 2,June,1,66.9
15.1,150dc175b7b194d73dcf47f08fba98c1,1,19.9,b6475dae3a2796ed87cabc7b8e8debcf,eb5b6204dde3a6e03b5f1bb8479f055b,2018,Qtr 1,February,26,4.8
20.38,150f2572fbbbe11b5b9532523f76b0c5,1,170,e7cc48a9daff5436f63d3aad9426f28b,53243585a1d6dc2643021fd1853d8905,2018,Qtr 3,August,1,149.62
10.29,150f52d53dc64bc95bac1d22d50fdcb5,1,57.89,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018,Qtr 2,May,23,47.6
26.09,150fae57c8b1d3015eb9f7147073cb81,1,115,f35927953ed82e19d06ad3aac2f06353,669ae81880e08f269a64487cfb287169,2017,Qtr 4,October,23,88.91
19.34,150fb6d066c66925d51a48782deafdfe,1,53,38ef617a023fc4398829dd8c2b9e8be6,1900267e848ceeba8fa32d80c1a5f5a8,2018,Qtr 2,June,11,33.66
14.53,150fcc8df2c2209011c3ddb2482f36f5,1,299,046eee903d62294ffad4e38ae6aa730e,7ad32824caee82087b3e2e5f33b1bf32,2018,Qtr 2,April,5,284.47
32.34,151137bf7ab537c1a2da6bba1368d87d,3,118,03a20f79e4c056b48ce29b3e30beb0fb,6fc26fe110feebd80a433e1f012a84f9,2017,Qtr 3,September,12,42.83
15.23,1511a49e1c1fda8e27cee1de2b51706c,1,11.77,9339df4b551cc289617ed742b9af7925,92eb0f42c21942b6552362b9b114707d,2018,Qtr 2,April,3,'-3.46
15.79,151204eb9ce2aab5379ea84daffed8e2,1,24.99,555fb1933a0229450e7c01860a394dd4,ea8482cd71df3c1969d7b9473ff13abc,2018,Qtr 1,February,1,9.2
18.27,151458af49738a9727dd61b22cde2acf,1,99.99,c6dd917a0be2a704582055949915ab32,7a67c85e85bb2ce8582c35f2203ad736,2017,Qtr 2,May,12,81.72
14.52,1514b8d46abaac77919d48ac0f757fe0,1,27,608b018a4443a457a5cd1e58de213cb2,93b9a99027bd8bd6af682aff18dd19bf,2017,Qtr 1,March,28,12.48
15.44,15150ddeaa74db28d29ed2ce89330311,1,39.99,50e1b118f266b655f613f753914c42db,1835b56ce799e6a4dc4eddc053f04066,2017,Qtr 4,December,1,24.55
15.43,15150ddeaa74db28d29ed2ce89330311,3,39.99,b2deacef3cd033a4c5b247c4e03b1744,1835b56ce799e6a4dc4eddc053f04066,2017,Qtr 4,December,1,24.56
15.44,15150ddeaa74db28d29ed2ce89330311,2,39.99,f4041d76285c2a34ad5013e8d287a400,1835b56ce799e6a4dc4eddc053f04066,2017,Qtr 4,December,1,24.55
14.61,1515cf99add38d4baa19a14346e25b31,1,122.99,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018,Qtr 1,January,22,108.38
17.17,1516bc58e1b5b8020aa6595d2e27e858,1,489,c3da6347b3df112e52de0d6f9443158b,7ecef8194babfec876ca720714327841,2018,Qtr 1,January,24,471.83
19.8,15182308be26817f3df02cb049167836,1,119,fcf41b0fb1a95c8f66330d698d55a532,850f4f8af5ea87287ac68de36e29107f,2018,Qtr 1,March,28,99.2
15.58,151a3f0bc95fa85152c33fb906012832,1,118.9,c44fd47f82e429f739693c82c73a43b4,7040e82f899a04d1b434b795a43b4617,2017,Qtr 4,December,5,103.32
9.61,151a947a0eba9ad24a327a471cd282ca,1,98.9,083b8b5ce2d02b7d5d4e1ceab8b7ed04,e882b2a25a10b9c057cc49695f222c19,2018,Qtr 1,March,30,89.29
18.09,151bc75d5cb7b7cf250eee3e3277dead,1,119.99,66a0a6e02b7f543e5b021ce361f267d4,7a67c85e85bb2ce8582c35f2203ad736,2017,Qtr 4,October,19,101.9
16.11,151c27c128aed0a8f60f8ed31c5d62f2,1,39.9,115e606ac8059e4cfa1c6c3310fb365c,1838dd9b8977065acf51d95e0053ea7a,2018,Qtr 1,March,7,23.79
15.11,151dd2f1d99d17f6c210997e09d67506,1,40.8,84f5c4f480ad6c9998d6a6860f1a2e41,282f23a9769b2690c5dda22e316f9941,2018,Qtr 1,February,15,25.69
12.48,152066afaaba08a8a38cb198f0b9b38a,1,37.9,15b5589e105e35c3db7dc3ebbe55e13e,2b2fed75b8e5ea3a052fc4c0825da485,2017,Qtr 3,August,8,25.42
12.23,15208e51dd3f6ccdf33a94148faea052,1,54.9,7fd5ed44c2c119be619555591475b233,da8622b14eb17ae2831f4ac5b9dab84a,2017,Qtr 4,December,29,42.67
8.46,15209a5ea170d24d393e34f8bd52dbaf,1,99,82c51c3938503a4ddc096fbed86428d6,cfe94489ddd337d1e29e12f2a7205d10,2018,Qtr 2,June,15,90.54
16.05,1521c6bb7b1028154c8c67cf80fa809f,1,29,5eb564652db742ff8f28759cd8d2652a,4e922959ae960d389249c378d1c939f5,2017,Qtr 2,April,7,12.95
13.07,15226cfb3e9f4ad163d09f493688204b,1,69.5,cda185193c72c0eb8dde03f20f101230,febab0275244b9a49a623f0bd613ca2f,2017,Qtr 2,April,14,56.43
19.01,1523268cac9326ce1a5fbac7f88a6f20,1,198.9,7aa53bb43cb5b12d70be2a69d1e3c364,a3f0b55de503387383c7b1de3ad7f678,2018,Qtr 1,February,22,179.89
36.86,15246ee2b24de92c7666519d10d4332f,1,112,e251ebd2858be1aa7d9b2087a6992580,001cca7ae9ae17fb1caed9dfb1094831,2017,Qtr 2,June,15,75.14
19.79,1524aaded819ee3c06b4058825107362,1,79,c72edc98e7d77f0c4c04ec80730c05f5,5b925e1d006e9476d738aa200751b73b,2017,Qtr 4,December,5,59.21
23.64,152575943eb3ac19455e0e1a13e3d1cb,1,119.85,1afba77281863ff27193802145134d47,213b25e6f54661939f11710a6fddb871,2018,Qtr 3,August,22,96.21
17.58,1525ae17b338cdbe83eafba4135425d8,1,199,6a9678c02c9aaec51699e995ab18e48f,67883baaae6134ee81b271a542613728,2018,Qtr 3,July,24,181.42
17.75,1525f8f0c2985955d93907fa19a9cc3a,1,70.97,b623b7cb05ee3248fbe4a6ecbeed79a4,7aa4334be125fcdd2ba64b3180029f14,2017,Qtr 4,November,9,53.22
15.1,15261e1a4e2be405c49fb08d7e07773c,1,21.6,f2aa6fb35e6b7ddd3eb6f3198a0efbc9,fc38b5dceee1a730fad8853453437fbd,2017,Qtr 4,November,29,6.5
11.15,1527028c6f0d2ca7a42e5337dc2762e5,1,35.9,672a21bf17c63f71edbe01ecb9b14814,dd7ddc04e1b6c2c614352b383efe2d36,2018,Qtr 2,May,14,24.75
97.16,152743f188270e1ffdf65348aa6f205c,1,249.9,fe6a9515d655fa7936b8a7c841039f34,dc317f341ab0e22f39acbd9dbf9b4a1f,2017,Qtr 3,August,31,152.74
14.8,1527c3b9bc481583f9752e89841e4686,1,149.9,52e9413ed0d3e64b796aac2bc2291d50,7f2617c58d5d06806987308b45654351,2017,Qtr 3,July,28,135.1
16.26,1528738cc47c58535712cd56c0f4ad9b,1,89.9,99a4788cb24856965c36a24e339b6058,4a3ca9315b744ce9f8e9374361493884,2017,Qtr 4,November,30,73.64
15,1529673c10a3ace0a6a5182963e93ad3,1,130.99,abff09d5c554ab5e3c1180a55635dca3,3361277dc30b7cccdb0c286b24219756,2018,Qtr 2,June,12,115.99
14.1,152a293b457051eb0d7673c27bba44c7,1,29.99,f177b434709ecb652dbee4f4b19aef2f,d98eec89afa3380e14463da2aabaea72,2018,Qtr 1,February,5,15.89
19.32,152b1f7f86e7b21dcfec1a2e094a7070,1,43.9,3e7d7087ff8bbc0e9568b56ba3504a34,431af27f296bc6519d890aa5a05fdb11,2018,Qtr 1,March,9,24.58
24.29,152b2e1ff936a6b9f522132cf806f2e2,1,369,8085332eae15bbb5b7daa5b11fad25dc,901b460cdce0c64e471230d7f2f9f3a3,2018,Qtr 1,March,19,344.71
18.96,152c2472d13abe1c989b66d0a8c2dac9,1,59.9,44907e5763ed2255fff21e4fb12a635a,b45d7ebfb7378630f1bcd74b6ff86ff7,2017,Qtr 4,November,20,40.94
20.99,152c5ae80410664de684b6759b52076f,1,135,31959c80177d03b7e67c88baffa71d6e,2a261b5b644fa05f4f2700eb93544f2c,2018,Qtr 1,March,15,114.01
27.52,152c657cdbdb6b803884cb4f691d17e9,1,798.9,619ed4783d277b83ffa8666749d8eb4b,606ce7768feac12c5e8bd58db8b08f0f,2018,Qtr 3,July,19,771.38
22.21,152c82feee7072e62c6496ad13cc188d,1,39.75,dc82a2ed47df56af6090d6ffbd165e4a,7ea5bfa6c340f58f8e71fc1f0412b0d6,2018,Qtr 3,July,27,17.54
16.95,152caeaa0e795b4b0def4ce51a118dda,1,169.9,75936c7c56bb713ac42fd32183535958,36a968b544695394e4e9d7572688598f,2017,Qtr 4,October,26,152.95
47.67,152d0ef67ad3c06d9bafca4dc8ab8f80,1,110,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018,Qtr 2,May,18,62.33
19.7,152d7c3d97e950fdb5bcaf5420a6e561,1,105,eb883e95b710f252cb15d0fb41d8bbe9,1025f0e2d44d7041d6cf58b6550e0bfa,2018,Qtr 2,June,13,85.3
0,152e3e1d1cd5a952b1f4049ff29ab695,1,109.99,53b36df67ebb7c41585e8d54d6772e08,7d13fca15225358621be4086e1eb0964,2018,Qtr 2,May,2,109.99
23.21,152f374ff951d09fe5f0e7cdb410dddd,1,89.9,16e1eefb15c1601a11fefb18fd3d6036,a673821011d0cec28146ea42f5ab767f,2018,Qtr 2,April,6,66.69
52.8,152f5561c96fd2a7e5d1b71cc158bcdc,6,103.80000000000001,ed13ae6f86e2108b97c3e86d7a9adc3b,066a6914e1ebf3ea95a216c73a986b91,2018,Qtr 1,February,7,17
23.32,152f562c8516765cdd5f868c22f3c96a,1,149,8734d9a13b93f1f8addd0be7c53b6928,75fbb52eda0cbc24f479d3b2fbfa8d3e,2018,Qtr 2,June,21,125.68
15.1,153021ffa26bc5620848b4ab5c7f74a5,1,49,a5f6ba3fe91a2e73f10b612131cb2404,4e922959ae960d389249c378d1c939f5,2017,Qtr 2,June,21,33.9
18.3,15315b01f91360542649d0238fdd4d71,1,27.9,33ba4b29d820b397054cc97e892ab1bc,16090f2ca825584b5a147ab24aa30c86,2018,Qtr 2,June,15,9.6
16.58,15324bb6dca4436f40c1c599fdc0da06,1,195,884fa3cd42986ba480ea2f8ae4e25ff7,3340ef1913fb70d28420f6ceb685c339,2017,Qtr 1,February,18,178.42
51.51,15326c34cf9b21f614aab987f04df16d,1,144.56,1fce7b244f4a45431713165a869f5f32,8629c241b3622ac12cd4118afdc8d394,2018,Qtr 1,March,23,93.05
18.36,15327faedc0b46ed8e761a6828b9e039,1,69,b1f47dd699f91241d4e89d27b212a4d8,6560211a19b47992c3666cc44a7e94c0,2018,Qtr 2,May,21,50.64
76.08,15341b05d64b1a27163a196767a80afe,1,530,9e261f5543c32312afa68843fabcc119,a5cba26a62b8b4d0145b68b841e62e7f,2018,Qtr 2,April,5,453.92
23.53,1534266375dc7e304dd7e81942cb25cd,1,229,16d096faa27582985f849f08370cf1ed,88ef59b51bdaa941d10a853429f2b6ce,2018,Qtr 3,July,12,205.47
50.5,1534abac962760cbb058568f7dffc105,1,89.99,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2017,Qtr 4,November,2,39.49
14.52,1535ffdb181e70ff560cfced342c4f40,1,49,d249623077b8906276b8d77ced95f8c4,6560211a19b47992c3666cc44a7e94c0,2017,Qtr 1,March,20,34.48
18.23,1536003b9af6a526e0d02b8cd13fd2af,1,19.2,c11df8bc488c72d5f966012f8cc81662,d91fb3b7d041e83b64a00a3edfb37e4f,2018,Qtr 3,July,10,0.97
14.1,15360da03a0a021fc0e712a2d11f3020,1,39.99,52a12e7275f0bd832ef3aade407a39bd,80e6699fe29150b372a0c8a1ebf7dcc8,2017,Qtr 3,September,5,25.89
32.1,1536920a9b41c8aa4e1dd7b59edf7847,3,52,c55fe8cbb36a1353e443dc9e773b80da,cfb1a033743668a192316f3c6d1d2671,2017,Qtr 1,February,20,9.95
15.1,1537883594710d72e0f3e96f796fcd27,1,20.3,d268b1387a5aad5769aee20e55619a20,e5a3438891c0bfdb9394643f95273d8e,2018,Qtr 1,January,5,5.2
28.88,153838ce98aa788f035477b4ee3b102c,1,69,ba4135f821cdef6d31f783156eaf47f7,3d871de0142ce09b7081e2b9d1733cb1,2017,Qtr 3,August,2,40.12
18.27,15389fc860a5a2db39fd86b758b8e9ba,1,24.8,1d9fc0078db05f802e870d7601042c29,6a8b085f816a1f75f92dbac6eb545f8f,2018,Qtr 3,July,26,6.53
15.01,1539046dbe3e4a2ea41e0fc3e7e50cc5,1,99.88,ad67f74682943e3857eebf3ca2538d1a,391fc6631aebcf3004804e51b40bcf1e,2018,Qtr 3,August,16,84.87
7.78,1539409c01ad8a5e32a2574668ad975e,1,39.9,80d702d8e2231e25bee9d145c2c86b6f,0c7533c71df861ec58ad7ff999ed0e8d,2018,Qtr 1,February,1,32.12
11.85,1539c0a503a87cb20a5d11a435149b2a,1,22,fb29f48bfea41db52e349454f433340e,897060da8b9a21f655304d50fd935913,2017,Qtr 2,June,19,10.15
2.15,153a0c506e50c26d2279e2ba4187f892,1,48,6baa004ae73ded1fcdf0e1f153bddf20,6560211a19b47992c3666cc44a7e94c0,2018,Qtr 1,January,7,45.85
21.54,153a0c506e50c26d2279e2ba4187f892,2,39,df2d06c915846282d43217da4911c122,9f505651f4a6abe901a56cdc21508025,2018,Qtr 1,January,7,17.46
20.99,153a29136d63c03e64ebd73c54ccd3c7,1,49.9,b0961721fd839e9982420e807758a2a6,1f50f920176fa81dab994f9023523100,2018,Qtr 2,June,26,28.91
14.79,153a3985482d189af613f19120de205f,1,69.9,e070a61270050c4b1b704300f331cca6,66922902710d126a0e7d26b0e3805106,2018,Qtr 3,August,14,55.11
16.7,153a49ded28e0fe861f537fc2b881f93,1,15,2ac7c9339ff85fff3e1aee3eaf7bb315,ad273c9eb54ecb4532de4bf75bae9e4e,2018,Qtr 2,June,19,'-1.7
18.15,153a49ded28e0fe861f537fc2b881f93,2,15.9,72bb19eb8886399d5a46785146792ba7,138dbe45fc62f1e244378131a6801526,2018,Qtr 2,June,19,'-2.25
36.12,153a52cca2eafba8af5b3ca18eeb5d5b,3,230,e24f73b7631ee3fbb2ab700a9acaa258,0cbcee27c791afa0cdcb08587a2013a8,2018,Qtr 1,January,23,96.94
26.74,153b30f1bd286fb374792b9121ba0218,1,94.9,f2399cabe080029634d12cec4f60dbf0,b8555308bfdb4ca1ed54325a58da9a97,2018,Qtr 1,March,22,68.16
43.36,153b80864a22f0638fef4339488a2cf3,3,378,05c2523e08c5262f1ee172b332c3ea44,4b39558c138930b9e5489c93b6df5fe3,2017,Qtr 4,November,22,167.32
13.08,153ba9c8183c2c6f39e8191d50cf0255,1,29.9,9798f14fd2be3c482aaff824a05ac605,c8417879a15366a17c30af34c798c332,2017,Qtr 1,March,7,16.82
18.37,153c105b5a1425ffa8a444fdc98f1436,1,276,7dd3fec3502f7ef333da2a73e00db394,26d8a1c7c75d513045798992ead43aa2,2018,Qtr 1,January,11,257.63
15.23,153c747d415ed770cb8b8e14b85f8df6,1,24.9,eb2e510c7e0f62651d0156e769928970,1d4587203296c8f4ad134dc286fa6db0,2018,Qtr 2,May,3,9.67
19.91,153d12e2d5e7765786be73cb3900a442,1,134.9,c8cfa622661e047ea2499f8bce4731a5,4b9750c8ad28220fe6702d4ecb7c898f,2018,Qtr 2,May,16,114.99
14.15,153d4e278c168447fd03d0f8494f7f03,1,56.99,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 4,October,24,42.84
22.78,153e41d2dbed0732e8c41f472d912453,1,69.9,c7b3cf9de7be95b3e09e7a63315685eb,5dceca129747e92ff8ef7a997dc4f8ca,2017,Qtr 1,March,20,47.12
8.64,153eba378857d7576dc5a338a1d3bbed,1,53,f1c4f26f118642564253b47188f05ccc,f45122a9ab94eb4f3f8953578bc0c560,2018,Qtr 2,April,12,44.36
17.76,153f3406d034142db04fcb576d6987cc,3,80,c7fd13b5e515bffdab855d0812842edb,1025f0e2d44d7041d6cf58b6550e0bfa,2018,Qtr 2,June,11,31.12
8.72,153f7f62711ddf3b559ce826060ffeb3,1,23.7,dd0dcee76f9c12fff4bc0eb641d57c7f,8b321bb669392f5163d04c59e235e066,2018,Qtr 1,March,8,14.98
16.53,153fb90c16a95a3c0ea6cc48a1a4069c,1,109.78,ed355705438d608579451a9b3a230f1b,82e0a475a88cc9595229d8029273f045,2017,Qtr 4,November,21,93.25
15.23,154029fef0e3e2f72ef09775cc9d1af1,1,49,d017a2151d543a9885604dc62a3d9dcc,6560211a19b47992c3666cc44a7e94c0,2018,Qtr 2,May,24,33.77
12.11,1541c47057fa62778f2f86eb39a329b1,1,54,9ea1152d6d52dc57ab2ea49aa626adc1,e9779976487b77c6d4ac45f75ec7afe9,2018,Qtr 3,July,2,41.89
31.66,154296963babe7e6f491818cb07b17ba,1,144.99,f3c5707e7c539ab6533e3611da02b648,d1c281d3ae149232351cd8c8cc885f0d,2018,Qtr 1,March,29,113.33
118.47,15443e6c36bee0191bba44f93f55c1fe,1,689,fa80471d26662bb653b2286e4b735a5a,712e6ed8aa4aa1fa65dab41fed5737e4,2017,Qtr 4,December,15,570.53
13.89,1544633fddddf3dd98fd5e9eaeb01b4d,1,175,fa157aa51a996cc533b9048c3c8118a0,2379bdc3888025689a9deb7b141507d5,2018,Qtr 3,August,9,161.11
12.13,1544b91291000836c72384f035436fbf,1,89.99,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 3,August,22,77.86
23.36,1544c3a5e5f00c3c65b8a7d5b83d7b04,1,70,4c1bdb311e919e2100eef5ef92debbbe,9c068d10aca38e85c50202e17b4a7e88,2017,Qtr 4,November,8,46.64
47.23,1547fe713ab6b9d9cb20e31d7119497d,1,99.9,f1fe595ee7ef768b41bd9b246d13432d,81a1104df0f08b59c68aa5b03cfe398e,2018,Qtr 1,January,31,52.67
87.07,154869e9010637920b946e369b26bfbc,1,142,ba2f091ca82d75e44ed38787ed180aa1,febab0275244b9a49a623f0bd613ca2f,2018,Qtr 3,August,21,54.93
15.98,1549221b1b6e8fec6d2f9890932333f1,1,41.99,070d4b13c8ef5cc3d81259789b3bd973,d1c281d3ae149232351cd8c8cc885f0d,2017,Qtr 3,August,2,26.01
15.1,154b66f3b29e92e4c9fc7f1ad60cb668,1,47.99,060b5b8d4937e08d87e86d0bf339aaeb,d1c281d3ae149232351cd8c8cc885f0d,2017,Qtr 2,May,23,32.89
17.67,154c7a0d28e6f7744163c3ed2d9d686e,1,59.9,d02e5b014cc50a42a3ede0b3dc1fc63e,3785b653b1b82de85ab47dd139938091,2018,Qtr 1,February,22,42.23
19.46,154e1f0a7267e7d9269d772aa4beeab7,1,38.99,c3960e12854082e89ed521ed468946fa,cb6c9f5888a7a090c75beaf615925792,2018,Qtr 3,August,16,19.53
27.17,154f07e395b8990c8aa5a60b0f38fc3e,1,89.99,70d01ae15a5d5ee38388b90c0470d9b0,a3a38f4affed601eb87a97788c949667,2017,Qtr 2,June,6,62.82
15.23,154f1e943923c5957737382dcb0dc6dc,1,18.99,b496f6a5bc0c6f8ecec1b1d06498c702,2138ccb85b11a4ec1e37afbd1c8eda1f,2018,Qtr 1,March,28,3.76
16.54,154f3e62bb635300cf9a1d6c4940636d,1,349.97,d6c69817b519edddbf1b289631b7160e,5670f4db5b62c43d542e1b2d56b0cf7c,2018,Qtr 2,June,11,333.43
17.44,154ff64668cf2822704c69bd957a8c6e,3,79.8,c6336fa91fbd87c359e44f5dca5a90ed,4c2b230173bb36f9b240f2b8ac11786e,2017,Qtr 3,July,10,31.18
24.97,1550ad5373660bdeb5c52239b456396e,1,299.99,cf78006a2a6b0429b9663edd99bb38f9,710e3548e02bc1d2831dfc4f1b5b14d4,2017,Qtr 3,July,7,275.02
14.8,15513623d17d4fbfb1fc871c176e9f75,3,39.98,8ab5b652aa203b172a243df4c604ef97,688756f717c462a206ad854c5027a64a,2018,Qtr 2,June,27,12.59
19.35,1551a397c99806c946fb1b1e7c729d8d,1,159.49,e9a69340883a438c3f91739d14d3a56d,1b4c3a6f53068f0b6944d2d005c9fc89,2018,Qtr 3,July,12,140.14
16.45,1551eb55b3d7c7e38d2f826992446d64,1,69,2043cae78c8b731c405c7329a05154b2,4830e40640734fc1c52cd21127c341d4,2018,Qtr 1,March,21,52.55
8.88,155220928b39545388340a30c2055907,1,31.9,7debf51321d3b0d0ff82144280816fe1,41b39e28db005d9731d9d485a83b4c38,2018,Qtr 1,March,30,23.02
13.71,1552dd7e036af008561d1a65bb12a622,1,49.95,f6fa93875f4a7dac03e0a22143f4d815,391fc6631aebcf3004804e51b40bcf1e,2018,Qtr 2,May,25,36.24
69.71,155581701d726e5261052c3e6fa83dfe,1,1099,277acb101c00b04ed2eabf11a7285a7c,a63bfbaa882c8f4542891b4e2246cc7f,2018,Qtr 3,July,19,1029.29
17.94,1555d6b8d8b15b1080ee70dda21c8d02,1,99,84f456958365164420cfc80fbe4c7fab,4a3ca9315b744ce9f8e9374361493884,2017,Qtr 4,November,28,81.06
16.11,15564b81a39383f08dc90fa1fac055bf,1,179.99,58727e154e8e85d84052cd22b0136c84,c3cfdc648177fdbbbb35635a37472c53,2018,Qtr 2,April,5,163.88
13.37,15565710182cd35455ee0abf4b701ea9,1,45.62,9348fe8a0886b99d1c5d33c28fb0aa48,53e4c6e0f4312d4d2107a8c9cddf45cd,2018,Qtr 1,February,26,32.25
84.57,15565b9ff1ef637e3216ebf24bb05c31,1,165,783dae38feb9e3a364e24e25168cfa8a,53e4c6e0f4312d4d2107a8c9cddf45cd,2018,Qtr 3,July,4,80.43
17.28,15575c6a363e9f5da19a7b7f364976a1,1,120,ba80c9f47a84d1e08465f72e22930c83,1987cd4be10fe09ee50454f9c354d1c6,2017,Qtr 4,November,29,102.72
16.66,155809b08fd56a13a541ff3ea4e9db2a,1,58.99,7c1bd920dbdf22470b68bde975dd3ccf,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 4,November,3,42.33
16.54,15584854fbd0fc60db2724d79a08330b,1,398,1259895e918d39e5226aeabf332434b8,0ac4201fda2c68ebc0e47cb9423cf3c9,2017,Qtr 4,October,5,381.46
7.78,155ae5022b395750b8b77ba1b6e99242,1,49.77,4914f8796af2ecd359fd8f44b9b92339,c826c40d7b19f62a09e2d7c5e7295ee2,2017,Qtr 4,November,20,41.99
12.24,155b201ebf7d8510e7cba0659dc01ecb,1,145,6f3b5b605d91b7439c5e3f5a8dffeea7,7d13fca15225358621be4086e1eb0964,2018,Qtr 2,May,14,132.76
17.63,155b8d68c3b628276ee63d869db6efa9,1,39.99,94475071013412139f862c0bd7e3bb37,955fee9216a65b617aa5c0531780ce60,2017,Qtr 4,December,6,22.36
15.15,155bfeb20a3f085ab900c872c084dfe6,1,56.99,2028bf1b01cafb2d2b1901fca4083222,cc419e0650a3c5ba77189a1882b7556a,2017,Qtr 4,December,8,41.84
18.23,155e6d1ccd9fe50ed7aa1ddd3bfb1cf5,1,18.6,b2838c316d60d8f286a17bc23eb04123,d9a84e1403de8da0c3aa531d6d108ba6,2018,Qtr 2,May,18,0.37
33.53,155ef0fdd47407446e4fd43d34997bbb,1,249,73bc42701d50d3c0673b38ea8fbe2e32,7c67e1448b00f6e969d365cea6b010ab,2018,Qtr 3,August,8,215.47
18.26,155f9fd4b2578b90e33de62dee64002b,1,144.99,ee406bf28024d97771c4b1e8b7e8e219,7a67c85e85bb2ce8582c35f2203ad736,2018,Qtr 1,January,5,126.73
7.78,155ff86a37e4becb60f238b3ee90775b,1,35,3846c262ddb08db0ea2cc1a1685590ff,7bcd7c5f8631701474db233ccf1c094b,2017,Qtr 2,June,15,27.22
19.12,1560a63a0c01388598eac8e14a503f2d,1,59.9,f42b6d7b1de09b0216895a6dd9621c79,800214c63934acd05d47e84214db8ba8,2017,Qtr 2,April,6,40.78
22.15,15614845be2c250c8015bf509fd31b7c,1,78.9,6e9c93e6e4a8c32527919893e8f516ab,23d7c96d4a1160db1c726b248601b25a,2018,Qtr 2,May,9,56.75
